"GEO_ID","P001001","NAME"
"0500000US34019","128349(r46697)","Hunterdon County, New Jersey"
"0500000US34021","366513(r46718)","Mercer County, New Jersey"
"0500000US34023","809858","Middlesex County, New Jersey"
"0500000US34025","630380","Monmouth County, New Jersey"
"0500000US34027","492276","Morris County, New Jersey"
"0500000US34029","576567","Ocean County, New Jersey"
"0500000US34031","501226","Passaic County, New Jersey"
"0500000US34033","66083","Salem County, New Jersey"
"0500000US34035","323444","Somerset County, New Jersey"
"0500000US34037","149265","Sussex County, New Jersey"
"0500000US34039","536499","Union County, New Jersey"
"0500000US34041","108692","Warren County, New Jersey"
"0500000US35001","662564","Bernalillo County, New Mexico"
"0500000US35003","3725","Catron County, New Mexico"
"0500000US35005","65645","Chaves County, New Mexico"
"0500000US35006","27213","Cibola County, New Mexico"
"0500000US35007","13750","Colfax County, New Mexico"
"0500000US35009","48376","Curry County, New Mexico"
"0500000US35011","2022","De Baca County, New Mexico"
"0500000US35013","209233","Dona Ana County, New Mexico"
"0500000US35015","53829","Eddy County, New Mexico"
"0500000US35017","29514","Grant County, New Mexico"
"0500000US35019","4687","Guadalupe County, New Mexico"
"0500000US35021","695","Harding County, New Mexico"
"0500000US35023","4894","Hidalgo County, New Mexico"
"0500000US35025","64727","Lea County, New Mexico"
"0500000US35027","20497","Lincoln County, New Mexico"
"0500000US35028","17950","Los Alamos County, New Mexico"
"0500000US35029","25095","Luna County, New Mexico"
"0500000US35031","71492","McKinley County, New Mexico"
"0500000US35033","4881","Mora County, New Mexico"
"0500000US35035","63797(r46881)","Otero County, New Mexico"
"0500000US35037","9041","Quay County, New Mexico"
"0500000US35039","40246","Rio Arriba County, New Mexico"
"0500000US35041","19846","Roosevelt County, New Mexico"
"0500000US35043","131561","Sandoval County, New Mexico"
"0500000US35045","130044","San Juan County, New Mexico"
"0500000US35047","29393","San Miguel County, New Mexico"
"0500000US35049","144170","Santa Fe County, New Mexico"
"0500000US35051","11988","Sierra County, New Mexico"
"0500000US35053","17866","Socorro County, New Mexico"
"0500000US35055","32937","Taos County, New Mexico"
"0500000US35057","16383","Torrance County, New Mexico"
"0500000US35059","4549","Union County, New Mexico"
"0500000US35061","76569","Valencia County, New Mexico"
"0500000US36001","304204","Albany County, New York"
"0500000US36003","48946","Allegany County, New York"
"0500000US36005","1385108","Bronx County, New York"
"0500000US36007","200600","Broome County, New York"
"0500000US36009","80317","Cattaraugus County, New York"
"0500000US36011","80026","Cayuga County, New York"
"0500000US36013","134905","Chautauqua County, New York"
"0500000US36015","88830","Chemung County, New York"
"0500000US36017","50477","Chenango County, New York"
"0500000US36019","82128","Clinton County, New York"
"0500000US36021","63096","Columbia County, New York"
"0500000US36023","49336","Cortland County, New York"
"0500000US36025","47980","Delaware County, New York"
"0500000US36027","297488","Dutchess County, New York"
"0500000US36029","919040","Erie County, New York"
"0500000US36031","39370","Essex County, New York"
"0500000US36033","51599","Franklin County, New York"
"0500000US36035","55531","Fulton County, New York"
"0500000US36037","60079","Genesee County, New York"
"0500000US36039","49221","Greene County, New York"
"0500000US36041","4836","Hamilton County, New York"
"0500000US36043","64519","Herkimer County, New York"
"0500000US36045","116229","Jefferson County, New York"
"0500000US36047","2504700","Kings County, New York"
"0500000US36049","27087","Lewis County, New York"
"0500000US36051","65393","Livingston County, New York"
"0500000US36053","73442","Madison County, New York"
"0500000US36055","744344","Monroe County, New York"
"0500000US36057","50219","Montgomery County, New York"
"0500000US36059","1339532","Nassau County, New York"
"0500000US36061","1585873","New York County, New York"
"0500000US36063","216469","Niagara County, New York"
"0500000US36065","234878","Oneida County, New York"
"0500000US36067","467026","Onondaga County, New York"
"0500000US36069","107931","Ontario County, New York"
"0500000US36071","372813","Orange County, New York"
"0500000US36073","42883","Orleans County, New York"
"0500000US36075","122109","Oswego County, New York"
"0500000US36077","62259","Otsego County, New York"
"0500000US36079","99710","Putnam County, New York"
"0500000US36081","2230722","Queens County, New York"
"0500000US36083","159429","Rensselaer County, New York"
"0500000US36085","468730","Richmond County, New York"
"0500000US36087","311687","Rockland County, New York"
"0500000US36089","111944","St. Lawrence County, New York"
"0500000US36091","219607","Saratoga County, New York"
"0500000US36093","154727","Schenectady County, New York"
"0500000US36095","32749","Schoharie County, New York"
"0500000US36097","18343","Schuyler County, New York"
"0500000US36099","35251","Seneca County, New York"
"0500000US36101","98990","Steuben County, New York"
"0500000US36103","1493350","Suffolk County, New York"
"0500000US36105","77547","Sullivan County, New York"
"0500000US36107","51125","Tioga County, New York"
"0500000US36109","101564","Tompkins County, New York"
"0500000US36111","182493","Ulster County, New York"
"0500000US36113","65707","Warren County, New York"
"0500000US36115","63216","Washington County, New York"
"0500000US36117","93772","Wayne County, New York"
"0500000US36119","949113","Westchester County, New York"
"0500000US36121","42155","Wyoming County, New York"
"0500000US36123","25348","Yates County, New York"
"0500000US37001","151131","Alamance County, North Carolina"
"0500000US37003","37198","Alexander County, North Carolina"
"0500000US37005","11155","Alleghany County, North Carolina"
"0500000US37007","26948","Anson County, North Carolina"
"0500000US37009","27281","Ashe County, North Carolina"
"0500000US37011","17797","Avery County, North Carolina"
"0500000US37013","47759","Beaufort County, North Carolina"
"0500000US37015","21282","Bertie County, North Carolina"
"0500000US37017","35190","Bladen County, North Carolina"
"0500000US37019","107431","Brunswick County, North Carolina"
"0500000US37021","238318","Buncombe County, North Carolina"
"0500000US37023","90912","Burke County, North Carolina"
"0500000US37025","178011","Cabarrus County, North Carolina"
"0500000US37027","83029","Caldwell County, North Carolina"
"0500000US37029","9980","Camden County, North Carolina"
"0500000US37031","66469","Carteret County, North Carolina"
"0500000US37033","23719","Caswell County, North Carolina"
"0500000US37035","154358","Catawba County, North Carolina"
"0500000US37037","63505","Chatham County, North Carolina"
"0500000US37039","27444","Cherokee County, North Carolina"
"0500000US37041","14793","Chowan County, North Carolina"
"0500000US37043","10587","Clay County, North Carolina"
"0500000US37045","98078","Cleveland County, North Carolina"
"0500000US37047","58098","Columbus County, North Carolina"
"0500000US37049","103505","Craven County, North Carolina"
"0500000US37051","319431","Cumberland County, North Carolina"
"0500000US37053","23547","Currituck County, North Carolina"
"0500000US37055","33920","Dare County, North Carolina"
"0500000US37057","162878","Davidson County, North Carolina"
"0500000US37059","41240","Davie County, North Carolina"
"0500000US37061","58505","Duplin County, North Carolina"
"0500000US37063","267587(r47107)","Durham County, North Carolina"
"0500000US37065","56552","Edgecombe County, North Carolina"
"0500000US37067","350670","Forsyth County, North Carolina"
"0500000US37069","60619","Franklin County, North Carolina"
"0500000US37071","206086","Gaston County, North Carolina"
"0500000US37073","12197","Gates County, North Carolina"
"0500000US37075","8861","Graham County, North Carolina"
"0500000US37077","59916(r47120)","Granville County, North Carolina"
"0500000US37079","21362","Greene County, North Carolina"
"0500000US37081","488406","Guilford County, North Carolina"
"0500000US37083","54691","Halifax County, North Carolina"
"0500000US37085","114678","Harnett County, North Carolina"
"0500000US37087","59036","Haywood County, North Carolina"
"0500000US37089","106740","Henderson County, North Carolina"
"0500000US37091","24669","Hertford County, North Carolina"
"0500000US37093","46952","Hoke County, North Carolina"
"0500000US37095","5810","Hyde County, North Carolina"
"0500000US37097","159437","Iredell County, North Carolina"
"0500000US37099","40271","Jackson County, North Carolina"
"0500000US37101","168878","Johnston County, North Carolina"
"0500000US37103","10153","Jones County, North Carolina"
"0500000US37105","57866","Lee County, North Carolina"
"0500000US37107","59495","Lenoir County, North Carolina"
"0500000US37109","78265","Lincoln County, North Carolina"
"0500000US37111","44996","McDowell County, North Carolina"
"0500000US37113","33922","Macon County, North Carolina"
"0500000US37115","20764","Madison County, North Carolina"
"0500000US37117","24505","Martin County, North Carolina"
"0500000US37119","919628","Mecklenburg County, North Carolina"
"0500000US37121","15579","Mitchell County, North Carolina"
"0500000US37123","27798","Montgomery County, North Carolina"
"0500000US37125","88247","Moore County, North Carolina"
"0500000US37127","95840","Nash County, North Carolina"
"0500000US37129","202667","New Hanover County, North Carolina"
"0500000US37131","22099","Northampton County, North Carolina"
"0500000US37133","177772","Onslow County, North Carolina"
"0500000US37135","133801","Orange County, North Carolina"
"0500000US37137","13144","Pamlico County, North Carolina"
"0500000US37139","40661","Pasquotank County, North Carolina"
"0500000US37141","52217","Pender County, North Carolina"
"0500000US37143","13453","Perquimans County, North Carolina"
"0500000US37145","39464","Person County, North Carolina"
"0500000US37147","168148","Pitt County, North Carolina"
"0500000US37149","20510","Polk County, North Carolina"
"0500000US37151","141752","Randolph County, North Carolina"
"0500000US37153","46639","Richmond County, North Carolina"
"0500000US37155","134168","Robeson County, North Carolina"
"0500000US37157","93643","Rockingham County, North Carolina"
"0500000US37159","138428","Rowan County, North Carolina"
"0500000US37161","67810","Rutherford County, North Carolina"
"0500000US37163","63431","Sampson County, North Carolina"
"0500000US37165","36157","Scotland County, North Carolina"
"0500000US37167","60585","Stanly County, North Carolina"
"0500000US37169","47401","Stokes County, North Carolina"
"0500000US37171","73673","Surry County, North Carolina"
"0500000US37173","13981","Swain County, North Carolina"
"0500000US37175","33090","Transylvania County, North Carolina"
"0500000US37177","4407","Tyrrell County, North Carolina"
"0500000US37179","201292","Union County, North Carolina"
"0500000US37181","45422","Vance County, North Carolina"
"0500000US37183","900993","Wake County, North Carolina"
"0500000US37185","20972","Warren County, North Carolina"
"0500000US37187","13228","Washington County, North Carolina"
"0500000US37189","51079","Watauga County, North Carolina"
"0500000US37191","122623","Wayne County, North Carolina"
"0500000US37193","69340","Wilkes County, North Carolina"
"0500000US37195","81234","Wilson County, North Carolina"
"0500000US37197","38406","Yadkin County, North Carolina"
"0500000US37199","17818","Yancey County, North Carolina"
"0500000US38001","2343","Adams County, North Dakota"
"0500000US38003","11066","Barnes County, North Dakota"
"0500000US38005","6660","Benson County, North Dakota"
"0500000US38007","783","Billings County, North Dakota"
"0500000US38009","6429","Bottineau County, North Dakota"
"0500000US38011","3151","Bowman County, North Dakota"
"0500000US38013","1968","Burke County, North Dakota"
"0500000US38015","81308","Burleigh County, North Dakota"
"0500000US38017","149778","Cass County, North Dakota"
"0500000US38019","3993","Cavalier County, North Dakota"
"0500000US38021","5289","Dickey County, North Dakota"
"0500000US38023","2071","Divide County, North Dakota"
"0500000US38025","3536","Dunn County, North Dakota"
"0500000US38027","2385","Eddy County, North Dakota"
"0500000US38029","3550","Emmons County, North Dakota"
"0500000US38031","3343","Foster County, North Dakota"
"0500000US38033","1680","Golden Valley County, North Dakota"
"0500000US38035","66861","Grand Forks County, North Dakota"
"0500000US38037","2394","Grant County, North Dakota"
"0500000US38039","2420","Griggs County, North Dakota"
"0500000US38041","2477","Hettinger County, North Dakota"
"0500000US38043","2435","Kidder County, North Dakota"
"0500000US38045","4139","LaMoure County, North Dakota"
"0500000US38047","1990","Logan County, North Dakota"
"0500000US38049","5395","McHenry County, North Dakota"
"0500000US38051","2809","McIntosh County, North Dakota"
"0500000US38053","6360","McKenzie County, North Dakota"
"0500000US38055","8962","McLean County, North Dakota"
"0500000US38057","8424","Mercer County, North Dakota"
"0500000US38059","27471","Morton County, North Dakota"
"0500000US38061","7673","Mountrail County, North Dakota"
"0500000US38063","3126","Nelson County, North Dakota"
"0500000US38065","1846","Oliver County, North Dakota"
"0500000US38067","7413","Pembina County, North Dakota"
"0500000US38069","4357","Pierce County, North Dakota"
"0500000US38071","11451","Ramsey County, North Dakota"
"0500000US38073","5457","Ransom County, North Dakota"
"0500000US38075","2470","Renville County, North Dakota"
"0500000US38077","16321","Richland County, North Dakota"
"0500000US38079","13937","Rolette County, North Dakota"
"0500000US38081","3829","Sargent County, North Dakota"
"0500000US38083","1321","Sheridan County, North Dakota"
"0500000US38085","4153","Sioux County, North Dakota"
"0500000US38087","727","Slope County, North Dakota"
"0500000US38089","24199","Stark County, North Dakota"
"0500000US38091","1975","Steele County, North Dakota"
"0500000US38093","21100","Stutsman County, North Dakota"
"0500000US38095","2246","Towner County, North Dakota"
"0500000US38097","8121","Traill County, North Dakota"
"0500000US38099","11119","Walsh County, North Dakota"
"0500000US38101","61675","Ward County, North Dakota"
"0500000US38103","4207","Wells County, North Dakota"
"0500000US38105","22398","Williams County, North Dakota"
"0500000US39001","28550","Adams County, Ohio"
"0500000US39003","106331","Allen County, Ohio"
"0500000US39005","53139","Ashland County, Ohio"
"0500000US39007","101497","Ashtabula County, Ohio"
"0500000US39009","64757","Athens County, Ohio"
"0500000US39011","45949","Auglaize County, Ohio"
"0500000US39013","70400","Belmont County, Ohio"
"0500000US39015","44846","Brown County, Ohio"
"0500000US39017","368130","Butler County, Ohio"
"0500000US39019","28836","Carroll County, Ohio"
"0500000US39021","40097","Champaign County, Ohio"
"0500000US39023","138333","Clark County, Ohio"
"0500000US39025","197363","Clermont County, Ohio"
"0500000US39027","42040","Clinton County, Ohio"
"0500000US39029","107841","Columbiana County, Ohio"
"0500000US39031","36901","Coshocton County, Ohio"
"0500000US39033","43784","Crawford County, Ohio"
"0500000US39035","1280122(r47421)","Cuyahoga County, Ohio"
"0500000US39037","52959","Darke County, Ohio"
"0500000US39039","39037","Defiance County, Ohio"
"0500000US39041","174214","Delaware County, Ohio"
"0500000US39043","77079","Erie County, Ohio"
"0500000US39045","146156","Fairfield County, Ohio"
"0500000US39047","29030","Fayette County, Ohio"
"0500000US39049","1163414","Franklin County, Ohio"
"0500000US39051","42698","Fulton County, Ohio"
"0500000US39053","30934","Gallia County, Ohio"
"0500000US39055","93389(r47449)","Geauga County, Ohio"
"0500000US39057","161573","Greene County, Ohio"
"0500000US39059","40087","Guernsey County, Ohio"
"0500000US39061","802374","Hamilton County, Ohio"
"0500000US39063","74782","Hancock County, Ohio"
"0500000US39065","32058","Hardin County, Ohio"
"0500000US39067","15864","Harrison County, Ohio"
"0500000US39069","28215","Henry County, Ohio"
"0500000US39071","43589","Highland County, Ohio"
"0500000US39073","29380","Hocking County, Ohio"
"0500000US39075","42366","Holmes County, Ohio"
"0500000US39077","59626","Huron County, Ohio"
"0500000US39079","33225","Jackson County, Ohio"
"0500000US39081","69709","Jefferson County, Ohio"
"0500000US39083","60921","Knox County, Ohio"
"0500000US39085","230041(r47726)","Lake County, Ohio"
"0500000US39087","62450","Lawrence County, Ohio"
"0500000US39089","166492","Licking County, Ohio"
"0500000US39091","45858","Logan County, Ohio"
"0500000US39093","301356","Lorain County, Ohio"
"0500000US39095","441815","Lucas County, Ohio"
"0500000US39097","43435","Madison County, Ohio"
"0500000US39099","238823","Mahoning County, Ohio"
"0500000US39101","66501","Marion County, Ohio"
"0500000US39103","172332","Medina County, Ohio"
"0500000US39105","23770","Meigs County, Ohio"
"0500000US39107","40814","Mercer County, Ohio"
"0500000US39109","102506","Miami County, Ohio"
"0500000US39111","14642","Monroe County, Ohio"
"0500000US39113","535153","Montgomery County, Ohio"
"0500000US39115","15054","Morgan County, Ohio"
"0500000US39117","34827","Morrow County, Ohio"
"0500000US39119","86074","Muskingum County, Ohio"
"0500000US39121","14645","Noble County, Ohio"
"0500000US39123","41428","Ottawa County, Ohio"
"0500000US39125","19614","Paulding County, Ohio"
"0500000US39127","36058","Perry County, Ohio"
"0500000US39129","55698","Pickaway County, Ohio"
"0500000US39131","28709","Pike County, Ohio"
"0500000US39133","161419","Portage County, Ohio"
"0500000US39135","42270","Preble County, Ohio"
"0500000US39137","34499","Putnam County, Ohio"
"0500000US39139","124475","Richland County, Ohio"
"0500000US39141","78064","Ross County, Ohio"
"0500000US39143","60944","Sandusky County, Ohio"
"0500000US39145","79499","Scioto County, Ohio"
"0500000US39147","56745","Seneca County, Ohio"
"0500000US39149","49423","Shelby County, Ohio"
"0500000US39151","375586","Stark County, Ohio"
"0500000US39153","541781","Summit County, Ohio"
"0500000US39155","210312(r47792)","Trumbull County, Ohio"
"0500000US39157","92582","Tuscarawas County, Ohio"
"0500000US39159","52300","Union County, Ohio"
"0500000US39161","28744","Van Wert County, Ohio"
"0500000US39163","13435","Vinton County, Ohio"
"0500000US39165","212693","Warren County, Ohio"
"0500000US39167","61778","Washington County, Ohio"
"0500000US39169","114520","Wayne County, Ohio"
"0500000US39171","37642","Williams County, Ohio"
"0500000US39173","125488","Wood County, Ohio"
"0500000US39175","22615","Wyandot County, Ohio"
"0500000US40001","22683","Adair County, Oklahoma"
"0500000US40003","5642","Alfalfa County, Oklahoma"
"0500000US40005","14182","Atoka County, Oklahoma"
"0500000US40007","5636","Beaver County, Oklahoma"
"0500000US40009","22119","Beckham County, Oklahoma"
"0500000US40011","11943","Blaine County, Oklahoma"
"0500000US40013","42416","Bryan County, Oklahoma"
"0500000US40015","29600","Caddo County, Oklahoma"
"0500000US40017","115541","Canadian County, Oklahoma"
"0500000US40019","47557","Carter County, Oklahoma"
"0500000US40021","46987","Cherokee County, Oklahoma"
"0500000US40023","15205","Choctaw County, Oklahoma"
"0500000US40025","2475","Cimarron County, Oklahoma"
"0500000US40027","255755","Cleveland County, Oklahoma"
"0500000US40029","5925","Coal County, Oklahoma"
"0500000US40031","124098","Comanche County, Oklahoma"
"0500000US40033","6193","Cotton County, Oklahoma"
"0500000US40035","15029","Craig County, Oklahoma"
"0500000US40037","69967","Creek County, Oklahoma"
"0500000US40039","27469","Custer County, Oklahoma"
"0500000US40041","41487","Delaware County, Oklahoma"
"0500000US40043","4810","Dewey County, Oklahoma"
"0500000US40045","4151","Ellis County, Oklahoma"
"0500000US40047","60580","Garfield County, Oklahoma"
"0500000US40049","27576","Garvin County, Oklahoma"
"0500000US40051","52431","Grady County, Oklahoma"
"0500000US40053","4527","Grant County, Oklahoma"
"0500000US40055","6239","Greer County, Oklahoma"
"0500000US40057","2922","Harmon County, Oklahoma"
"0500000US40059","3685","Harper County, Oklahoma"
"0500000US40061","12769","Haskell County, Oklahoma"
"0500000US40063","14003","Hughes County, Oklahoma"
"0500000US40065","26446","Jackson County, Oklahoma"
"0500000US40067","6472","Jefferson County, Oklahoma"
"0500000US40069","10957","Johnston County, Oklahoma"
"0500000US40071","46562","Kay County, Oklahoma"
"0500000US40073","15034","Kingfisher County, Oklahoma"
"0500000US40075","9446","Kiowa County, Oklahoma"
"0500000US40077","11154","Latimer County, Oklahoma"
"0500000US40079","50384","Le Flore County, Oklahoma"
"0500000US40081","34273","Lincoln County, Oklahoma"
"0500000US40083","41848","Logan County, Oklahoma"
"0500000US40085","9423","Love County, Oklahoma"
"0500000US40087","34506","McClain County, Oklahoma"
"0500000US40089","33151","McCurtain County, Oklahoma"
"0500000US40091","20252","McIntosh County, Oklahoma"
"0500000US40093","7527","Major County, Oklahoma"
"0500000US40095","15840","Marshall County, Oklahoma"
"0500000US40097","41259","Mayes County, Oklahoma"
"0500000US40099","13488","Murray County, Oklahoma"
"0500000US40101","70990","Muskogee County, Oklahoma"
"0500000US40103","11561","Noble County, Oklahoma"
"0500000US40105","10536","Nowata County, Oklahoma"
"0500000US40107","12191","Okfuskee County, Oklahoma"
"0500000US40109","718633","Oklahoma County, Oklahoma"
"0500000US40111","40069","Okmulgee County, Oklahoma"
"0500000US40113","47472","Osage County, Oklahoma"
"0500000US40115","31848","Ottawa County, Oklahoma"
"0500000US40117","16577","Pawnee County, Oklahoma"
"0500000US40119","77350","Payne County, Oklahoma"
"0500000US40121","45837","Pittsburg County, Oklahoma"
"0500000US40123","37492","Pontotoc County, Oklahoma"
"0500000US40125","69442","Pottawatomie County, Oklahoma"
"0500000US40127","11572","Pushmataha County, Oklahoma"
"0500000US40129","3647","Roger Mills County, Oklahoma"
"0500000US40131","86905","Rogers County, Oklahoma"
"0500000US40133","25482","Seminole County, Oklahoma"
"0500000US40135","42391","Sequoyah County, Oklahoma"
"0500000US40137","45048","Stephens County, Oklahoma"
"0500000US40139","20640","Texas County, Oklahoma"
"0500000US40141","7992","Tillman County, Oklahoma"
"0500000US40143","603403","Tulsa County, Oklahoma"
"0500000US40145","73085","Wagoner County, Oklahoma"
"0500000US40147","50976","Washington County, Oklahoma"
"0500000US40149","11629","Washita County, Oklahoma"
"0500000US40151","8878","Woods County, Oklahoma"
"0500000US40153","20081","Woodward County, Oklahoma"
"0500000US41001","16134","Baker County, Oregon"
"0500000US41003","85579","Benton County, Oregon"
"0500000US41005","375992","Clackamas County, Oregon"
"0500000US41007","37039","Clatsop County, Oregon"
"0500000US41009","49351","Columbia County, Oregon"
"0500000US41011","63043","Coos County, Oregon"
"0500000US41013","20978","Crook County, Oregon"
"0500000US41015","22364","Curry County, Oregon"
"0500000US41017","157733","Deschutes County, Oregon"
"0500000US41019","107667","Douglas County, Oregon"
"0500000US41021","1871","Gilliam County, Oregon"
"0500000US41023","7445","Grant County, Oregon"
"0500000US41025","7422","Harney County, Oregon"
"0500000US41027","22346","Hood River County, Oregon"
"0500000US41029","203206","Jackson County, Oregon"
"0500000US41031","21720","Jefferson County, Oregon"
"0500000US41033","82713","Josephine County, Oregon"
"0500000US41035","66380","Klamath County, Oregon"
"0500000US41037","7895","Lake County, Oregon"
"0500000US41039","351715","Lane County, Oregon"
"0500000US41041","46034","Lincoln County, Oregon"
"0500000US41043","116672","Linn County, Oregon"
"0500000US41045","31313","Malheur County, Oregon"
"0500000US41047","315335","Marion County, Oregon"
"0500000US41049","11173","Morrow County, Oregon"
"0500000US41051","735334","Multnomah County, Oregon"
"0500000US41053","75403","Polk County, Oregon"
"0500000US41055","1765","Sherman County, Oregon"
"0500000US41057","25250","Tillamook County, Oregon"
"0500000US41059","75889","Umatilla County, Oregon"
"0500000US41061","25748","Union County, Oregon"
"0500000US41063","7008","Wallowa County, Oregon"
"0500000US41065","25213","Wasco County, Oregon"
"0500000US41067","529710","Washington County, Oregon"
"0500000US41069","1441","Wheeler County, Oregon"
"0500000US41071","99193","Yamhill County, Oregon"
"0500000US42001","101407","Adams County, Pennsylvania"
"0500000US42003","1223348","Allegheny County, Pennsylvania"
"0500000US42005","68941","Armstrong County, Pennsylvania"
"0500000US42007","170539","Beaver County, Pennsylvania"
"0500000US42009","49762","Bedford County, Pennsylvania"
"0500000US42011","411442","Berks County, Pennsylvania"
"0500000US42013","127089","Blair County, Pennsylvania"
"0500000US42015","62622","Bradford County, Pennsylvania"
"0500000US42017","625249","Bucks County, Pennsylvania"
"0500000US42019","183862","Butler County, Pennsylvania"
"0500000US42021","143679","Cambria County, Pennsylvania"
"0500000US42023","5085","Cameron County, Pennsylvania"
"0500000US42025","65249","Carbon County, Pennsylvania"
"0500000US42027","153990","Centre County, Pennsylvania"
"0500000US42029","498886(r47867)","Chester County, Pennsylvania"
"0500000US42031","39988","Clarion County, Pennsylvania"
"0500000US42033","81642(r47879)","Clearfield County, Pennsylvania"
"0500000US42035","39238","Clinton County, Pennsylvania"
"0500000US42037","67295","Columbia County, Pennsylvania"
"0500000US42039","88765","Crawford County, Pennsylvania"
"0500000US42041","235406","Cumberland County, Pennsylvania"
"0500000US42043","268100","Dauphin County, Pennsylvania"
"0500000US42045","558979(r47897)","Delaware County, Pennsylvania"
"0500000US42047","31946","Elk County, Pennsylvania"
"0500000US42049","280566","Erie County, Pennsylvania"
"0500000US42051","136606","Fayette County, Pennsylvania"
"0500000US42053","7716","Forest County, Pennsylvania"
"0500000US42055","149618","Franklin County, Pennsylvania"
"0500000US42057","14845","Fulton County, Pennsylvania"
"0500000US42059","38686","Greene County, Pennsylvania"
"0500000US42061","45913","Huntingdon County, Pennsylvania"
"0500000US42063","88880","Indiana County, Pennsylvania"
"0500000US42065","45200(r47934)","Jefferson County, Pennsylvania"
"0500000US42067","24636","Juniata County, Pennsylvania"
"0500000US42069","214437","Lackawanna County, Pennsylvania"
"0500000US42071","519445","Lancaster County, Pennsylvania"
"0500000US42073","91108","Lawrence County, Pennsylvania"
"0500000US42075","133568","Lebanon County, Pennsylvania"
"0500000US42077","349497","Lehigh County, Pennsylvania"
"0500000US42079","320918","Luzerne County, Pennsylvania"
"0500000US42081","116111","Lycoming County, Pennsylvania"
"0500000US42083","43450","McKean County, Pennsylvania"
"0500000US42085","116638","Mercer County, Pennsylvania"
"0500000US42087","46682","Mifflin County, Pennsylvania"
"0500000US42089","169842","Monroe County, Pennsylvania"
"0500000US42091","799874(r47962)","Montgomery County, Pennsylvania"
"0500000US42093","18267","Montour County, Pennsylvania"
"0500000US42095","297735","Northampton County, Pennsylvania"
"0500000US42097","94528","Northumberland County, Pennsylvania"
"0500000US42099","45969","Perry County, Pennsylvania"
"0500000US42101","1526006","Philadelphia County, Pennsylvania"
"0500000US42103","57369","Pike County, Pennsylvania"
"0500000US42105","17457","Potter County, Pennsylvania"
"0500000US42107","148289","Schuylkill County, Pennsylvania"
"0500000US42109","39702","Snyder County, Pennsylvania"
"0500000US42111","77742","Somerset County, Pennsylvania"
"0500000US42113","6428","Sullivan County, Pennsylvania"
"0500000US42115","43356","Susquehanna County, Pennsylvania"
"0500000US42117","41981","Tioga County, Pennsylvania"
"0500000US42119","44947","Union County, Pennsylvania"
"0500000US42121","54984","Venango County, Pennsylvania"
"0500000US42123","41815","Warren County, Pennsylvania"
"0500000US42125","207820","Washington County, Pennsylvania"
"0500000US42127","52822","Wayne County, Pennsylvania"
"0500000US42129","365169","Westmoreland County, Pennsylvania"
"0500000US42131","28276","Wyoming County, Pennsylvania"
"0500000US42133","434972","York County, Pennsylvania"
"0500000US44001","49875","Bristol County, Rhode Island"
"0500000US44003","166158","Kent County, Rhode Island"
"0500000US44005","82888","Newport County, Rhode Island"
"0500000US44007","626667","Providence County, Rhode Island"
"0500000US44009","126979","Washington County, Rhode Island"
"0500000US45001","25417","Abbeville County, South Carolina"
"0500000US45003","160099","Aiken County, South Carolina"
"0500000US45005","10419","Allendale County, South Carolina"
"0500000US45007","187126","Anderson County, South Carolina"
"0500000US45009","15987","Bamberg County, South Carolina"
"0500000US45011","22621","Barnwell County, South Carolina"
"0500000US45013","162233","Beaufort County, South Carolina"
"0500000US45015","177843","Berkeley County, South Carolina"
"0500000US45017","15175","Calhoun County, South Carolina"
"0500000US45019","350209","Charleston County, South Carolina"
"0500000US45021","55342(r48150)","Cherokee County, South Carolina"
"0500000US45023","33140","Chester County, South Carolina"
"0500000US45025","46734","Chesterfield County, South Carolina"
"0500000US45027","34971","Clarendon County, South Carolina"
"0500000US45029","38892","Colleton County, South Carolina"
"0500000US45031","68681","Darlington County, South Carolina"
"0500000US45033","32062","Dillon County, South Carolina"
"0500000US45035","136555","Dorchester County, South Carolina"
"0500000US45037","26985","Edgefield County, South Carolina"
"0500000US45039","23956","Fairfield County, South Carolina"
"0500000US45041","136885","Florence County, South Carolina"
"0500000US45043","60158","Georgetown County, South Carolina"
"0500000US45045","451225","Greenville County, South Carolina"
"0500000US45047","69661","Greenwood County, South Carolina"
"0500000US45049","21090","Hampton County, South Carolina"
"0500000US45051","269291","Horry County, South Carolina"
"0500000US45053","24777","Jasper County, South Carolina"
"0500000US45055","61697(r48158)","Kershaw County, South Carolina"
"0500000US45057","76652","Lancaster County, South Carolina"
"0500000US45059","66537","Laurens County, South Carolina"
"0500000US45061","19220","Lee County, South Carolina"
"0500000US45063","262391","Lexington County, South Carolina"
"0500000US45065","10233","McCormick County, South Carolina"
"0500000US45067","33062","Marion County, South Carolina"
"0500000US45069","28933","Marlboro County, South Carolina"
"0500000US45071","37508","Newberry County, South Carolina"
"0500000US45073","74273","Oconee County, South Carolina"
"0500000US45075","92501","Orangeburg County, South Carolina"
"0500000US45077","119224","Pickens County, South Carolina"
"0500000US45079","384504","Richland County, South Carolina"
"0500000US45081","19875","Saluda County, South Carolina"
"0500000US45083","284307","Spartanburg County, South Carolina"
"0500000US45085","107456","Sumter County, South Carolina"
"0500000US45087","28961","Union County, South Carolina"
"0500000US45089","34423","Williamsburg County, South Carolina"
"0500000US45091","226073","York County, South Carolina"
"0500000US46003","2710","Aurora County, South Dakota"
"0500000US46005","17398","Beadle County, South Dakota"
